pid,tier,alpha,cr,cr_realized,file_bytes,r2_wheel,balanced_accuracy_choice,null_choice,balanced_accuracy_feedback,null_feedback,epsilon
1a276285-8b0e-4cc9-9f0a-a3a002978724,eps375 (alpha28),,126.32468394743196,86.72597931960195,22011762,0.132529841684435,0.5016812865497077,0.4995652173913044,0.5429409543725131,0.5070238816738817,375.0
1a276285-8b0e-4cc9-9f0a-a3a002978724,eps450 (alpha28),,137.0127381929018,91.4497734703952,20874755,0.1313049062168116,0.5027777777777778,0.49987922705314,0.573545642008655,0.4980656325156325,450.0
1e104bf4-7a24-4624-a5b2-c2c8289c0de7,eps225 (alpha28),,117.38720210573072,81.97311652505927,24676795,0.0397600837882347,0.530546955624355,0.4973279039463887,0.5415213850515775,0.4991256723074903,225.0
1e104bf4-7a24-4624-a5b2-c2c8289c0de7,eps300 (alpha28),,125.15918366536704,85.78435552398892,23580451,0.0399288697210529,0.5331674775173227,0.5014025037230081,0.5488206551245702,0.4985325659189296,300.0
1e104bf4-7a24-4624-a5b2-c2c8289c0de7,eps375 (alpha28),,134.09060103837058,89.70220111724115,22550548,0.0400447495803598,0.5316968892820286,0.4998227848101265,0.5459974663690655,0.504150159604705,375.0
1e104bf4-7a24-4624-a5b2-c2c8289c0de7,eps450 (alpha28),,145.9199041681687,94.94282953536286,21305809,0.0378481402725546,0.5182441397611677,0.4951565990320179,0.5386981962960729,0.4989334360925269,450.0
6638cfb3-3831-4fc2-9327-194b76cf22e1,eps225 (alpha28),,159.7816352527269,102.86383337221127,16037373,0.0430070457733562,0.5740584784953385,0.4947552269663942,0.5142610543088567,0.5002420311842816,225.0
6638cfb3-3831-4fc2-9327-194b76cf22e1,eps300 (alpha28),,190.394285423334,114.16370587102382,14450001,0.0432209987426172,0.5827164871533472,0.5083237915841935,0.5165183906519719,0.5017822432854653,300.0
6638cfb3-3831-4fc2-9327-194b76cf22e1,eps375 (alpha28),,215.29931385153645,122.6157124115966,13453950,0.0412905643293606,0.5788455003472068,0.5016064267721891,0.5176470588235295,0.4994111638526707,375.0
6638cfb3-3831-4fc2-9327-194b76cf22e1,eps450 (alpha28),,235.15149539459657,128.63443822299408,12824448,0.0381689309185588,0.5847554038680318,0.5005397936624907,0.5072500331961227,0.501995433515592,450.0
