from,to,feature,n_trans,n_probes,cohens_d,pval,pval_bonf
CB,fiber tracts,aperiodic_offset,19,19,0.1877,0.007120252759245026,1.0
CNU,HY,recovery_slope,26,21,0.1874,0.002239038711684579,1.0
HY,MB,psd_gamma,22,19,0.1872,0.18182023553407933,1.0
OLF,CNU,peak_val,18,15,0.187,0.016622523440705056,1.0
CTXsp,CNU,psd_theta_csd,52,49,0.1866,1.7529397931379203e-06,0.002839762464883431
TH,MB,repolarisation_slope,52,42,0.1858,0.021123297438804547,1.0
Isocortex,void_fluid,psd_gamma_csd_diff1,107,107,0.1857,6.4981860178729e-05,0.10527061348954099
HY,CNU,tip_val,32,27,0.1855,0.674283071084278,1.0
root,fiber tracts,recovery_time_secs,27,21,0.1854,0.13223986915473884,1.0
HY,MB,psd_delta_csd_diff1,22,19,0.1853,4.850923051458948e-06,0.007858495343363496
HY,CNU,psd_gamma_csd,32,27,0.1852,0.0003576018833018015,0.5793150509489184
OLF,CNU,psd_gamma_csd,18,15,0.1844,0.0016323657619056755,1.0
HPF,Isocortex,psd_lfp,313,310,0.1842,1.670985155124171e-16,2.706995951301157e-13
MB,HPF,psd_residual_alpha,120,119,0.1839,2.0212418682828818e-08,3.2744118266182685e-05
fiber tracts,TH,psd_theta,21,21,0.1837,0.0005432880628144325,0.8801266617593807
CB,void_fluid,psd_residual_delta,29,29,0.1835,0.052240015986078844,1.0
CNU,OLF,psd_residual_delta,33,30,0.1832,0.00034248267108655017,0.5548219271602113
CNU,Isocortex,psd_residual_alpha,110,110,0.183,0.0030309505361394355,1.0
OLF,CNU,rms_lf_csd,18,15,0.183,0.027516915307730164,1.0
OLF,CTXsp,psd_delta_csd,70,69,0.1828,1.3928279924290028e-07,0.00022563813477349844
HY,MB,rms_lf,22,19,0.1827,0.042296718475880034,1.0
HY,MB,rms_lf_no_car,22,19,0.1822,0.7419762133757899,1.0
CNU,Isocortex,recovery_slope,110,110,0.1816,1.1926528825578609e-08,1.9320976697437345e-05
HY,MB,psd_theta_csd,22,19,0.1816,1.5286197262163757e-07,0.00024763639564705285
CTXsp,HPF,psd_residual_gamma,28,28,0.1814,0.00012076579605157499,0.1956405896035515
CTXsp,HPF,psd_beta,28,28,0.1814,0.0016136508334837932,1.0
HPF,Isocortex,psd_alpha,313,310,0.1812,8.491040783377363e-18,1.3755486069071327e-14
OLF,CNU,psd_theta_csd,18,15,0.1812,0.05647163455270149,1.0
CNU,Isocortex,aperiodic_exponent,110,110,0.181,0.0021632800576779406,1.0
HPF,Isocortex,recovery_slope,313,310,0.1809,1.4158169845622585e-15,2.2936235149908586e-12
TH,MB,tip_time_secs,52,42,0.1809,0.00012884417605019745,0.20872756520131988
CNU,HY,psd_lfp_csd_diff1,26,21,0.1802,0.10875287406529204,1.0
CTXsp,HPF,rms_lf_csd_diff1,28,28,0.1801,0.0036230734416889255,1.0
fiber tracts,HB,psd_alpha_csd_diff1,16,16,0.1798,0.23252710699692758,1.0
HY,CNU,psd_beta,32,27,0.1797,0.0018392202174879282,1.0
HPF,fiber tracts,alpha_std,21,21,0.1795,0.0001836691190182983,0.29754397280964323
CNU,HY,rms_lf_csd_diff1,26,21,0.1792,0.11121129303257694,1.0
CNU,TH,psd_beta,22,22,0.1787,0.14655044494627334,1.0
fiber tracts,MB,psd_alpha,27,27,0.1786,0.00665886174643796,1.0
root,fiber tracts,peak_time_secs,27,21,0.1784,0.8870418398443868,1.0
TH,MB,trough_time_secs,52,42,0.1784,0.004989022120495007,1.0
fiber tracts,HB,psd_beta_csd,16,16,0.1783,0.17737153222823254,1.0
CNU,OLF,psd_residual_alpha,33,30,0.178,0.006417154734352612,1.0
Isocortex,void_fluid,psd_beta,107,107,0.1775,0.00012654000035808386,0.20499480058009587
HY,CNU,psd_theta,32,27,0.1771,4.0185187148896405e-05,0.06510000318121217
CNU,HY,psd_gamma_csd_diff1,26,21,0.177,0.007915885300504112,1.0
OLF,Isocortex,psd_theta,69,64,0.1767,1.0025972284735489e-05,0.016242075101271493
fiber tracts,root,depolarisation_slope,17,13,0.1765,0.11329267679452679,1.0
HY,CNU,rms_ap,32,27,0.1765,3.803831605291115e-05,0.06162207200571606
MB,Isocortex,tip_val,43,43,0.1764,9.584924278604064e-05,0.15527577331338585
fiber tracts,HB,tip_val,16,16,0.1764,0.03776299052449072,1.0
HPF,Isocortex,rms_lf,313,310,0.1763,2.1384854774039033e-16,3.4643464733943235e-13
fiber tracts,HB,psd_lfp_csd,16,16,0.1763,0.022807569623600154,1.0
MB,Isocortex,psd_theta,43,43,0.1761,0.00018860784440444478,0.30554470793520055
void_fluid,void,recovery_slope,121,120,0.1759,0.19497088280203656,1.0
CB,fiber tracts,psd_beta_csd_diff1,19,19,0.1757,0.7652213596965309,1.0
fiber tracts,TH,psd_beta,21,21,0.1756,0.0002720705194190687,0.4407542414588913
HY,MB,psd_alpha_csd,22,19,0.1754,1.4775684014649095e-05,0.023936608103731535
CNU,Isocortex,rms_lf_csd_diff1,110,110,0.1751,3.4321710055041124e-05,0.05560117028916662
TH,HPF,trough_time_secs,198,198,0.1747,2.4454044987154914e-29,3.961555287919096e-26
HY,CNU,psd_theta_csd_diff1,32,27,0.1747,0.0016955586064802415,1.0
CTXsp,CNU,psd_delta,52,49,0.1747,0.00042090297597966906,0.6818628210870639
void_fluid,void,cor_ratio,121,120,0.1747,4.720877989754133e-05,0.07647822343401696
Isocortex,void_fluid,rms_lf_csd_diff1,107,107,0.1747,4.037370430529333e-05,0.06540540097457519
OLF,CTXsp,depolarisation_slope,70,69,0.1746,7.334229137867374e-13,1.1881451203345146e-09
Isocortex,void_fluid,psd_lfp_csd_diff1,107,107,0.1744,4.1335907396362716e-05,0.0669641699821076
HY,MB,psd_lfp,22,19,0.1742,0.020118426514044635,1.0
void_fluid,void,psd_alpha_csd_diff1,121,120,0.1741,0.00035085145875388623,0.5683793631812957
OLF,Isocortex,cor_ratio,69,64,0.1739,0.02494818669781191,1.0
CNU,HY,aperiodic_offset,26,21,0.1731,0.00021030407579729297,0.3406926027916146
fiber tracts,HB,psd_theta_csd_diff1,16,16,0.173,0.22186754506570106,1.0
HY,MB,cor_ratio,22,19,0.1729,0.0005515752104373751,0.8935518409085477
HY,CNU,psd_beta_csd,32,27,0.1727,0.00012472389609244518,0.2020527116697612
HY,CNU,psd_lfp_csd_diff1,32,27,0.1726,0.006467948098066361,1.0
void_fluid,void,psd_residual_alpha,121,120,0.1725,0.0015401864586767878,1.0
TH,MB,recovery_time_secs,52,42,0.1722,0.00829701217905698,1.0
HY,MB,psd_theta_csd_diff1,22,19,0.1722,3.892103658557892e-06,0.0063052079268637855
CTXsp,CNU,psd_gamma_csd_diff1,52,49,0.172,0.020821023796560048,1.0
CB,MB,psd_residual_delta,26,23,0.172,0.00017939159005623653,0.29061437589110317
HY,CNU,psd_alpha,32,27,0.1718,0.00016044543177975342,0.25992159948320054
CB,fiber tracts,peak_val,19,19,0.1718,0.0019855069891687826,1.0
MB,Isocortex,recovery_slope,43,43,0.1716,0.013183405454686815,1.0
MB,HY,repolarisation_slope,24,23,0.1713,0.007265025192652302,1.0
HY,CNU,psd_theta_csd,32,27,0.1712,1.1909397626131637e-05,0.019293224154333252
CTXsp,Isocortex,psd_residual_beta,18,13,0.1707,0.05713452885333921,1.0
MB,HY,tip_time_secs,24,23,0.1705,0.027301358660509565,1.0
Isocortex,void_fluid,psd_beta_csd,107,107,0.1705,1.6528892816495267e-05,0.02677680636272233
OLF,Isocortex,trough_time_secs,69,64,0.1705,2.1931825321787455e-05,0.03552955702129568
fiber tracts,TH,depolarisation_slope,21,21,0.1704,0.8564144603639693,1.0
Isocortex,void_fluid,psd_residual_beta,107,107,0.1703,0.026198742509230627,1.0
TH,MB,recovery_slope,52,42,0.1699,0.04912925970056106,1.0
CNU,HY,trough_val,26,21,0.1696,0.026415442663440678,1.0
OLF,Isocortex,alpha_mean,69,64,0.1695,0.09238044473578798,1.0
fiber tracts,TH,peak_val,21,21,0.1695,0.32339346882548636,1.0
CNU,OLF,alpha_std,33,30,0.1694,0.0037055342988773733,1.0
CNU,TH,psd_alpha,22,22,0.1694,0.18676604142024478,1.0
fiber tracts,TH,psd_residual_theta,21,21,0.1691,0.030449615712444072,1.0
HY,MB,psd_lfp_csd_diff1,22,19,0.1684,3.9391714476153675e-06,0.006381457745136895
fiber tracts,MB,psd_alpha_csd_diff1,27,27,0.1683,0.5189327616416204,1.0
TH,HPF,recovery_time_secs,198,198,0.1682,5.519986048218111e-28,8.94237739811334e-25
HY,MB,rms_lf_csd_diff1,22,19,0.1678,3.3758715381490355e-06,0.005468911891801437
void_fluid,void,psd_theta_csd_diff1,121,120,0.1677,0.0005483298270370737,0.8882943198000594
OLF,CTXsp,psd_beta,70,69,0.1674,6.942547558185818e-07,0.0011246927044261026
HY,CNU,trough_time_secs,32,27,0.1671,0.0025089917568824065,1.0
OLF,Isocortex,recovery_time_secs,69,64,0.1669,3.246777821003481e-05,0.052597800700256395
MB,TH,recovery_time_secs,101,78,0.1659,1.2763899526207652e-26,2.0677517232456395e-23
fiber tracts,MB,psd_theta,27,27,0.1657,0.013702101839831296,1.0
MB,TH,trough_time_secs,101,78,0.1655,1.824250276544564e-26,2.9552854480021935e-23
Isocortex,void_fluid,psd_alpha,107,107,0.1654,0.0005490857658757755,0.8895189407187563
HY,MB,psd_beta,22,19,0.165,8.722037635943687e-05,0.14129700970228773
OLF,CNU,psd_beta_csd,18,15,0.1649,0.004740771470563766,1.0
HY,MB,recovery_slope,22,19,0.1647,0.48569973841530234,1.0
MB,Isocortex,psd_lfp_csd,43,43,0.1645,0.0001960561373010012,0.31761094242762195
MB,HPF,psd_residual_theta,120,119,0.1637,2.6378793669253478e-05,0.04273364574419063
HY,CNU,recovery_time_secs,32,27,0.1632,0.003077154314867883,1.0
fiber tracts,HB,psd_delta_csd_diff1,16,16,0.1632,0.10739646649597591,1.0
void_fluid,void,psd_delta_csd_diff1,121,120,0.1631,0.012997327263212342,1.0
root,fiber tracts,rms_lf_csd_diff1,27,21,0.1625,0.05146569549235956,1.0
MB,Isocortex,psd_alpha_csd,43,43,0.1618,0.00033257505076223165,0.5387715822348152
CTXsp,CNU,repolarisation_slope,52,49,0.1613,2.3982906872693885e-05,0.03885230913376409
OLF,CNU,psd_alpha_csd,18,15,0.1613,0.005641332465289683,1.0
HY,MB,psd_alpha_csd_diff1,22,19,0.1608,0.0006082390836523076,0.9853473155167384
HY,CNU,peak_time_secs,32,27,0.1607,0.0012199185040059186,1.0
Isocortex,void_fluid,psd_delta_csd_diff1,107,107,0.1607,0.00033592657930768153,0.5442010584784441
MB,HY,psd_delta_csd_diff1,24,23,0.1604,0.0930860502222852,1.0
TH,MB,peak_val,52,42,0.16,0.049779828568440654,1.0
CNU,Isocortex,rms_lf,110,110,0.1594,1.5221907567433355e-05,0.024659490259242033
HY,CNU,psd_lfp_csd,32,27,0.1593,0.00026134100761460367,0.42337243233565797
CTXsp,HPF,aperiodic_exponent,28,28,0.1592,0.045252165809153026,1.0
OLF,Isocortex,rms_lf,69,64,0.1592,1.2788734247904776e-05,0.02071774948160574
HY,CNU,rms_lf_csd_diff1,32,27,0.159,0.013226132542969192,1.0
fiber tracts,root,psd_gamma,17,13,0.159,0.003951695408045092,1.0
HPF,Isocortex,peak_val,313,310,0.1589,1.2069793905518187e-09,1.955306612693946e-06
HY,CNU,cor_ratio,32,27,0.1586,0.0016837715686400757,1.0
root,fiber tracts,psd_beta_csd,27,21,0.1586,0.47755433207144304,1.0
HY,MB,alpha_std,22,19,0.1579,0.843871140480067,1.0
CB,fiber tracts,psd_residual_beta,19,19,0.1579,0.0059996541039914935,1.0
void_fluid,void,psd_lfp_csd_diff1,121,120,0.1578,0.0073372861953205715,1.0
void_fluid,void,rms_lf_csd_diff1,121,120,0.1576,0.009886932227830589,1.0
CNU,Isocortex,psd_lfp_csd_diff1,110,110,0.1576,0.00011722552745099921,0.1899053544706187
CTXsp,HPF,psd_theta_csd,28,28,0.1575,0.0036197177184270073,1.0
HY,CNU,psd_lfp,32,27,0.1574,0.001479910778153047,1.0
HY,CNU,rms_lf_csd,32,27,0.1573,0.000232390298733138,0.37647228394768356
HY,CNU,psd_delta,32,27,0.1573,0.0008181433394231418,1.0
fiber tracts,TH,recovery_time_secs,21,21,0.1572,0.5623054016737017,1.0
CTXsp,CNU,psd_beta_csd,52,49,0.1572,0.022167971291593164,1.0
Isocortex,void,psd_residual_theta,57,57,0.157,0.00010526337361034118,0.1705266652487527
CNU,HY,psd_alpha_csd,26,21,0.1569,0.3596912286545799,1.0
TH,MB,tip_val,52,42,0.1567,0.0037616370365071367,1.0
CTXsp,Isocortex,psd_beta,18,13,0.1567,0.097528247631077,1.0
CB,void_fluid,psd_residual_alpha,29,29,0.1566,0.07511643846347592,1.0
CTXsp,HPF,peak_time_secs,28,28,0.1564,0.010271033775549656,1.0
CTXsp,HPF,psd_alpha,28,28,0.1559,0.025999903384915757,1.0
HPF,Isocortex,trough_val,313,310,0.1556,5.571668445050769e-10,9.026102880982246e-07
OLF,CNU,peak_time_secs,18,15,0.1555,0.011097535331056275,1.0
CNU,Isocortex,depolarisation_slope,110,110,0.1554,7.581480004613825e-06,0.012281997607474397
HY,MB,psd_delta,22,19,0.1552,0.0019226922465920724,1.0
void_fluid,void,psd_residual_beta,121,120,0.1549,0.02002299720405116,1.0
HPF,Isocortex,peak_time_secs,313,310,0.1547,5.087317044430632e-10,8.241453611977624e-07
HY,MB,psd_gamma_csd_diff1,22,19,0.1546,0.05726401861375986,1.0
fiber tracts,TH,trough_time_secs,21,21,0.1546,0.6159165343534446,1.0
HPF,fiber tracts,aperiodic_exponent,21,21,0.1539,0.06624958520262418,1.0
CTXsp,CNU,trough_val,52,49,0.1535,4.320140788714775e-05,0.06998628077717936
root,fiber tracts,psd_gamma_csd,27,21,0.1532,0.7567021360236015,1.0
TH,HPF,psd_residual_theta,198,198,0.1531,2.074343120701978e-12,3.3604358555372045e-09
root,fiber tracts,recovery_slope,27,21,0.153,0.054351870705064996,1.0
fiber tracts,MB,tip_val,27,27,0.1523,5.7087767131484186e-08,9.248218275300438e-05
MB,Isocortex,rms_lf_csd,43,43,0.1521,0.00040669276238243187,0.6588422750595396
MB,Isocortex,peak_val,43,43,0.1521,0.0105863258372716,1.0
Isocortex,void,trough_time_secs,57,57,0.1517,0.0016547993364823725,1.0
MB,HPF,rms_lf_no_car,120,119,0.1517,1.2018214961414294e-08,1.9469508237491154e-05
Isocortex,void_fluid,psd_delta_csd,107,107,0.151,0.0006935035280901995,1.0
CNU,Isocortex,psd_residual_delta,110,110,0.1502,0.005359624354969485,1.0
void_fluid,void,repolarisation_slope,121,120,0.1489,0.3847601939015901,1.0
root,fiber tracts,cor_ratio,27,21,0.1488,0.18690998538884063,1.0
HY,MB,psd_alpha,22,19,0.1482,0.0014586076737629463,1.0
CNU,Isocortex,psd_beta_csd,110,110,0.148,0.007695914612957455,1.0
MB,HY,cor_ratio,24,23,0.1475,0.6822917805069951,1.0
HY,MB,psd_theta,22,19,0.1474,0.0005364547022541528,0.8690566176517276
HY,MB,psd_beta_csd_diff1,22,19,0.1472,0.001509709260203301,1.0
fiber tracts,MB,aperiodic_offset,27,27,0.1472,0.020131778870096897,1.0
TH,MB,trough_val,52,42,0.1472,0.1307367438739285,1.0
CB,fiber tracts,psd_residual_theta,19,19,0.1468,0.8054078179763906,1.0
fiber tracts,HB,depolarisation_slope,16,16,0.1467,0.12870326162878631,1.0
HPF,Isocortex,psd_theta,313,310,0.1465,1.246227829745234e-13,2.018889084187279e-10
OLF,CNU,depolarisation_slope,18,15,0.1459,0.03172191051168934,1.0
HPF,Isocortex,alpha_std,313,310,0.1459,5.709963759255463e-18,9.25014128999385e-15
HY,MB,psd_beta_csd,22,19,0.1458,2.499741602247085e-07,0.00040495813956402773
OLF,CTXsp,psd_lfp,70,69,0.1454,0.00013141956753893574,0.2128996994130759
CB,fiber tracts,psd_gamma_csd_diff1,19,19,0.1451,0.9953075545553655,1.0
CNU,OLF,trough_time_secs,33,30,0.1451,0.06068104493022568,1.0
fiber tracts,MB,psd_theta_csd_diff1,27,27,0.1449,0.5206157654608082,1.0
CNU,Isocortex,tip_val,110,110,0.1449,6.285366133442647e-05,0.10182293136177088
HY,CNU,psd_delta_csd,32,27,0.1449,0.00046159868709851954,0.7477898730996017
CNU,Isocortex,psd_lfp_csd,110,110,0.1448,0.025172711285325736,1.0
fiber tracts,TH,trough_val,21,21,0.1447,0.4444459748983195,1.0
TH,CNU,aperiodic_exponent,22,22,0.1446,0.9495927431961952,1.0
Isocortex,void,recovery_time_secs,57,57,0.1445,0.002813324654672006,1.0
fiber tracts,MB,psd_gamma_csd,27,27,0.1443,1.046944270535043e-07,0.00016960497182667698
HY,MB,depolarisation_slope,22,19,0.1439,0.5799974067833484,1.0
HY,MB,psd_gamma_csd,22,19,0.1438,0.0004286800000283085,0.6944616000458598
fiber tracts,root,repolarisation_slope,17,13,0.1427,0.28840958442727516,1.0
OLF,CNU,psd_delta_csd,18,15,0.1424,0.11801570323605097,1.0
OLF,CTXsp,aperiodic_exponent,70,69,0.1423,0.00035969822647095965,0.5827111268829547
Isocortex,void,psd_residual_alpha,57,57,0.1419,0.0017445519015810251,1.0
MB,Isocortex,alpha_mean,43,43,0.1419,0.026039255969773786,1.0
Isocortex,void_fluid,psd_gamma_csd,107,107,0.1415,0.00011170621944904996,0.18096407550746094
CTXsp,Isocortex,depolarisation_slope,18,13,0.1414,0.10073865061636438,1.0
CNU,TH,psd_theta,22,22,0.1413,0.7482208887269162,1.0
CB,MB,psd_residual_lfp,26,23,0.14,8.598277523270815e-05,0.1392920958769872
CTXsp,CNU,psd_lfp_csd,52,49,0.1399,0.007280717980100689,1.0
CNU,OLF,recovery_time_secs,33,30,0.1397,0.06753852136460956,1.0
TH,CNU,rms_lf_no_car,22,22,0.1397,0.1681548175826364,1.0
Isocortex,void_fluid,rms_lf_csd,107,107,0.1396,0.0011505459244018285,1.0
CNU,TH,rms_lf,22,22,0.1392,0.9240322881312685,1.0
fiber tracts,MB,psd_beta_csd_diff1,27,27,0.1389,0.5246241404345309,1.0
CTXsp,HPF,rms_ap,28,28,0.1389,0.00011808407620556463,0.1912962034530147
CTXsp,CNU,rms_lf_csd,52,49,0.1387,0.0033780574068922563,1.0
HPF,MB,depolarisation_slope,17,17,0.1387,0.2743844848234239,1.0
MB,Isocortex,depolarisation_slope,43,43,0.1386,0.014914409374690296,1.0
CTXsp,HPF,alpha_mean,28,28,0.1386,0.9684605442308051,1.0
Isocortex,void_fluid,psd_lfp_csd,107,107,0.1382,0.0011544247070430932,1.0
MB,HY,peak_val,24,23,0.138,0.006146005553901569,1.0
CB,fiber tracts,psd_gamma,19,19,0.1379,0.5013223479180917,1.0
CTXsp,Isocortex,psd_delta,18,13,0.1379,0.2185600436361418,1.0
Isocortex,void_fluid,psd_residual_alpha,107,107,0.1379,0.07316695105782867,1.0
OLF,Isocortex,aperiodic_offset,69,64,0.1376,0.001750553984157142,1.0
root,fiber tracts,psd_lfp,27,21,0.1376,0.5455202420574392,1.0
fiber tracts,HB,rms_ap,16,16,0.1372,0.7022832002739416,1.0
HY,CNU,aperiodic_offset,32,27,0.137,0.003879679287017835,1.0
fiber tracts,root,tip_val,17,13,0.137,0.12211026091249534,1.0
fiber tracts,TH,psd_lfp,21,21,0.1368,0.018162504522529214,1.0
HY,TH,tip_time_secs,77,77,0.1362,0.00012195420224355234,0.19756580763455478
CTXsp,Isocortex,psd_delta_csd,18,13,0.1349,0.622953059496462,1.0
CNU,TH,psd_delta,22,22,0.134,0.20920996671441283,1.0
CB,fiber tracts,alpha_mean,19,19,0.1339,0.000508590633003049,0.8239168254649394
Isocortex,void,psd_residual_beta,57,57,0.1337,0.05605351367756416,1.0
CB,void_fluid,rms_lf_no_car,29,29,0.1328,0.18437025141632846,1.0
MB,HY,tip_val,24,23,0.1323,0.9535901820828195,1.0
TH,HPF,psd_residual_alpha,198,198,0.1321,8.634640565900031e-11,1.398811771675805e-07
CTXsp,CNU,rms_lf,52,49,0.1321,0.00011071772147380548,0.17936270878756488
OLF,Isocortex,psd_delta,69,64,0.132,0.0019244180804060887,1.0
HY,MB,aperiodic_offset,22,19,0.1319,0.0012942958866566314,1.0
CNU,HY,peak_time_secs,26,21,0.1318,0.12909074846654892,1.0
fiber tracts,TH,tip_time_secs,21,21,0.1316,0.7489535370086254,1.0
HY,MB,tip_val,22,19,0.1315,0.5017719517540185,1.0
CTXsp,HPF,psd_gamma,28,28,0.131,0.09553988094603792,1.0
CNU,HY,trough_time_secs,26,21,0.1309,0.06988395523947827,1.0
HY,CNU,psd_delta_csd_diff1,32,27,0.1304,0.035143699638985844,1.0
MB,Isocortex,psd_beta_csd_diff1,43,43,0.1301,0.010331079879922968,1.0
HB,CB,trough_val,150,136,0.13,6.72355592388167e-05,0.10892160596688306
fiber tracts,HB,aperiodic_exponent,16,16,0.1299,0.2909912294963899,1.0
fiber tracts,HB,rms_lf_csd_diff1,16,16,0.1298,0.25247315252980895,1.0
void_fluid,void,tip_time_secs,121,120,0.1297,0.006158151495074581,1.0
CB,MB,psd_residual_gamma,26,23,0.1296,0.0013342087043376873,1.0
CTXsp,CNU,recovery_slope,52,49,0.1295,1.235800926415485e-05,0.020019975007930856
fiber tracts,HB,psd_beta_csd_diff1,16,16,0.1294,0.7478089818140643,1.0
fiber tracts,MB,peak_time_secs,27,27,0.1287,7.702551530773141e-05,0.12478133479852488
CNU,HY,recovery_time_secs,26,21,0.1287,0.04766506951309295,1.0
HPF,fiber tracts,trough_time_secs,21,21,0.1285,0.20569410056199,1.0
CTXsp,CNU,psd_delta_csd,52,49,0.1283,0.00017656860324401742,0.2860411372553082
CB,void_fluid,psd_theta,29,29,0.1282,0.013452578437820814,1.0
fiber tracts,MB,psd_residual_beta,27,27,0.1281,0.0483196694400709,1.0
fiber tracts,TH,psd_gamma,21,21,0.128,0.001972882183291569,1.0
CB,fiber tracts,peak_time_secs,19,19,0.1277,0.15958631429892745,1.0
CNU,Isocortex,rms_lf_csd,110,110,0.1275,0.05844741580658073,1.0
CNU,HY,psd_beta_csd,26,21,0.1274,0.41117707988769014,1.0
CB,fiber tracts,trough_val,19,19,0.1274,0.0020207609588938752,1.0
Isocortex,void_fluid,psd_theta,107,107,0.1271,0.002869759442092198,1.0
CTXsp,HPF,psd_residual_lfp,28,28,0.1268,0.02312272558722706,1.0
CNU,HY,psd_delta,26,21,0.1264,0.00014333513165236324,0.23220291327682846
CNU,HY,psd_delta_csd_diff1,26,21,0.1258,0.38085605059950445,1.0
CTXsp,HPF,psd_gamma_csd,28,28,0.1252,0.006340172005892217,1.0
root,fiber tracts,rms_lf_csd,27,21,0.1249,0.0860967041565593,1.0
OLF,CNU,rms_lf_no_car,18,15,0.1249,0.2189245242731378,1.0
Isocortex,void,alpha_mean,57,57,0.1248,0.534468573022938,1.0
MB,Isocortex,psd_alpha,43,43,0.1244,0.002959101058449601,1.0
CB,MB,rms_lf_csd,26,23,0.1242,0.06374638582870755,1.0
Isocortex,void_fluid,psd_residual_gamma,107,107,0.1241,0.0020099283282912278,1.0
CNU,HY,psd_lfp,26,21,0.1237,0.005853737695845219,1.0
CNU,Isocortex,psd_beta_csd_diff1,110,110,0.1236,8.891809216182933e-05,0.14404730930216353
CTXsp,Isocortex,psd_alpha_csd_diff1,18,13,0.1231,0.00010049172655376074,0.1627965970170924
fiber tracts,HB,aperiodic_offset,16,16,0.1224,0.0553007406737099,1.0
OLF,CNU,psd_residual_delta,18,15,0.1223,0.028989693233193666,1.0
CNU,Isocortex,trough_time_secs,110,110,0.1222,0.008623329049500592,1.0
fiber tracts,HB,psd_lfp_csd_diff1,16,16,0.122,0.48359754884270534,1.0
CNU,Isocortex,recovery_time_secs,110,110,0.1219,0.009350026028969187,1.0
HB,MB,cor_ratio,87,78,0.1217,0.0006138266372943001,0.9943991524167661
HPF,fiber tracts,recovery_time_secs,21,21,0.1206,0.2209326528862895,1.0
CB,MB,psd_lfp_csd,26,23,0.1201,0.06563845640238154,1.0
void_fluid,void,psd_residual_theta,121,120,0.1197,0.011056991773986998,1.0
HPF,Isocortex,alpha_mean,313,310,0.1196,2.9146849297672356e-20,4.721789586222922e-17
Isocortex,void_fluid,alpha_std,107,107,0.1196,0.5151716980329151,1.0
MB,HY,psd_residual_alpha,24,23,0.1194,0.33289117012589553,1.0
MB,TH,peak_time_secs,101,78,0.1192,0.19002875855074364,1.0
TH,MB,psd_delta,52,42,0.1191,0.10562294539928167,1.0
MB,TH,psd_residual_beta,101,78,0.119,0.000485727854182071,0.786879123774955
HPF,fiber tracts,peak_time_secs,21,21,0.119,0.003063599126262236,1.0
CTXsp,CNU,rms_ap,52,49,0.1188,0.0009894030603247457,1.0
root,fiber tracts,psd_lfp_csd_diff1,27,21,0.1187,0.12345823434039094,1.0
CB,void_fluid,psd_delta,29,29,0.1186,0.07767338171080145,1.0
MB,HY,aperiodic_exponent,24,23,0.1186,0.0870004199911257,1.0
fiber tracts,root,psd_residual_gamma,17,13,0.1185,0.2592341918331421,1.0
HB,MB,aperiodic_offset,87,78,0.1184,0.0011951926944584485,1.0
TH,MB,psd_gamma_csd,52,42,0.1182,0.16189322810426388,1.0
MB,Isocortex,peak_time_secs,43,43,0.1181,0.005674673411444081,1.0
MB,TH,psd_residual_gamma,101,78,0.118,0.0021990106593647624,1.0
HY,MB,recovery_time_secs,22,19,0.1172,0.9282000245040617,1.0
HY,MB,trough_time_secs,22,19,0.1168,0.9297869995301468,1.0
MB,TH,repolarisation_slope,101,78,0.1157,1.5228215583830103e-19,2.4669709245804766e-16
CB,fiber tracts,psd_alpha_csd_diff1,19,19,0.1153,0.45960394587135367,1.0
CTXsp,CNU,psd_gamma_csd,52,49,0.1151,0.14702459245774033,1.0
MB,TH,depolarisation_slope,101,78,0.1151,8.824266097247398e-11,1.4295311077540784e-07
TH,MB,aperiodic_exponent,52,42,0.1147,0.09567656035073605,1.0
void_fluid,void,psd_gamma_csd,121,120,0.1147,0.013841481384218715,1.0
CB,fiber tracts,psd_beta,19,19,0.1146,0.14355993650683993,1.0
fiber tracts,MB,psd_lfp,27,27,0.1145,0.015945407090931632,1.0
CTXsp,Isocortex,psd_delta_csd_diff1,18,13,0.1145,0.24348938505777162,1.0
OLF,Isocortex,peak_time_secs,69,64,0.1142,0.0067471665117756026,1.0
CTXsp,HPF,depolarisation_slope,28,28,0.1138,0.19354710337947767,1.0
CNU,OLF,psd_gamma_csd,33,30,0.1138,0.03236108392398244,1.0
Isocortex,void_fluid,aperiodic_offset,107,107,0.1137,0.004901515896359298,1.0
CTXsp,CNU,peak_val,52,49,0.1137,0.0017430323107864442,1.0
HB,MB,psd_theta,87,78,0.1137,0.0026844622016120204,1.0
fiber tracts,HB,psd_residual_delta,16,16,0.1136,0.1738009986135547,1.0
CB,void_fluid,alpha_std,29,29,0.1134,0.1567257183257114,1.0
MB,TH,peak_val,101,78,0.1133,7.270642212382739e-19,1.1778440384060037e-15
TH,MB,cor_ratio,52,42,0.1129,0.07419294310647448,1.0
OLF,Isocortex,alpha_std,69,64,0.1126,0.06924060790119539,1.0
HY,MB,trough_val,22,19,0.1126,0.24404470778970722,1.0
HB,MB,psd_alpha,87,78,0.1126,0.001148553745208526,1.0
Isocortex,void_fluid,psd_residual_lfp,107,107,0.1119,0.004938678093674074,1.0
MB,HY,psd_residual_theta,24,23,0.1117,0.03387254857803198,1.0
MB,HY,rms_ap,24,23,0.1115,0.31774215565028174,1.0
CTXsp,HPF,cor_ratio,28,28,0.1115,0.39902884618278445,1.0
MB,TH,tip_time_secs,101,78,0.1114,0.00032757711498339863,0.5306749262731058
