from,to,feature,n_trans,n_probes,cohens_d,pval,pval_bonf
CB,void_fluid,aperiodic_exponent,1159,1159,11.6063,0.0,0.0
void_fluid,HY,alpha_mean,316,316,10.6288,0.0,0.0
CB,void_fluid,alpha_mean,1159,1159,10.5265,0.0,0.0
CB,void_fluid,alpha_std,1159,1159,9.8697,0.0,0.0
void_fluid,HB,psd_pc0,1832,1832,9.0223,0.0,0.0
void_fluid,HB,rms_ap,1832,1832,8.9928,0.0,0.0
void_fluid,HB,aperiodic_offset,1832,1832,8.9831,0.0,0.0
CB,void_fluid,cor_ratio,1159,1159,8.8523,0.0,0.0
void_fluid,HB,csd_pc0,1832,1832,8.8187,0.0,0.0
void_fluid,HB,recovery_time_secs,1832,1832,8.6104,0.0,0.0
void_fluid,HB,psd_pc1,1832,1832,8.4842,0.0,0.0
void_fluid,HB,csd_pc1,1832,1832,8.4482,0.0,0.0
void_fluid,HB,tip_time_secs,1832,1832,8.433,0.0,0.0
void_fluid,HB,aperiodic_exponent,1832,1832,8.3175,0.0,0.0
void_fluid,HB,trough_time_secs,1832,1832,8.2054,0.0,0.0
void_fluid,HB,alpha_mean,1832,1832,7.1069,0.0,0.0
void_fluid,HB,cor_ratio,1832,1832,6.4961,0.0,0.0
OLF,void_fluid,aperiodic_offset,419,419,6.4646,0.0,0.0
OLF,void_fluid,rms_ap,419,419,6.4641,0.0,0.0
OLF,void_fluid,psd_pc0,419,419,6.4609,0.0,0.0
void_fluid,HY,alpha_std,316,316,6.4607,0.0,0.0
CB,void_fluid,depolarisation_slope,1159,1159,6.458,0.0,0.0
OLF,void_fluid,recovery_time_secs,419,419,6.4514,0.0,0.0
OLF,void_fluid,tip_time_secs,419,419,6.4286,0.0,0.0
OLF,void_fluid,trough_time_secs,419,419,6.4193,0.0,0.0
OLF,void_fluid,csd_pc0,419,419,6.3916,0.0,0.0
OLF,void_fluid,psd_pc1,419,419,6.3667,0.0,0.0
OLF,void_fluid,csd_pc1,419,419,6.336,0.0,0.0
OLF,void_fluid,aperiodic_exponent,419,419,6.3068,0.0,0.0
OLF,void_fluid,alpha_mean,419,419,6.2255,0.0,0.0
void_fluid,root,rms_ap,664,664,6.1655,0.0,0.0
void_fluid,root,psd_pc0,664,664,6.1557,0.0,0.0
void_fluid,root,aperiodic_offset,664,664,6.1466,0.0,0.0
void_fluid,root,recovery_time_secs,664,664,6.1095,0.0,0.0
void_fluid,root,tip_time_secs,664,664,6.1076,0.0,0.0
void_fluid,root,csd_pc0,664,664,6.0723,0.0,0.0
void_fluid,HB,alpha_std,1832,1832,6.067,0.0,0.0
void_fluid,root,csd_pc1,664,664,6.0599,0.0,0.0
void_fluid,root,psd_pc1,664,664,6.0512,0.0,0.0
OLF,void_fluid,alpha_std,419,419,6.0454,0.0,0.0
void_fluid,root,trough_time_secs,664,664,6.0385,0.0,0.0
void_fluid,fiber tracts,rms_ap,1923,1923,5.9547,0.0,0.0
void_fluid,root,aperiodic_exponent,664,664,5.9234,0.0,0.0
void_fluid,fiber tracts,psd_pc0,1923,1923,5.8992,0.0,0.0
void_fluid,fiber tracts,aperiodic_offset,1923,1923,5.8967,0.0,0.0
void_fluid,fiber tracts,recovery_time_secs,1923,1923,5.8691,0.0,0.0
void_fluid,fiber tracts,tip_time_secs,1923,1923,5.8642,0.0,0.0
CB,void_fluid,tip_val,1159,1159,5.8571,0.0,0.0
OLF,void_fluid,cor_ratio,419,419,5.8406,0.0,0.0
void_fluid,OLF,rms_ap,2526,2526,5.8207,0.0,0.0
void_fluid,OLF,recovery_time_secs,2526,2526,5.8095,0.0,0.0
void_fluid,OLF,tip_time_secs,2526,2526,5.8066,0.0,0.0
void_fluid,OLF,aperiodic_offset,2526,2526,5.8034,0.0,0.0
void_fluid,OLF,psd_pc0,2526,2526,5.8013,0.0,0.0
void_fluid,OLF,trough_time_secs,2526,2526,5.7775,0.0,0.0
Isocortex,void_fluid,rms_ap,3352,3352,5.7693,0.0,0.0
void_fluid,fiber tracts,trough_time_secs,1923,1923,5.7606,0.0,0.0
Isocortex,void_fluid,psd_pc0,3352,3352,5.7546,0.0,0.0
Isocortex,void_fluid,recovery_time_secs,3352,3352,5.7516,0.0,0.0
CB,void_fluid,trough_val,1159,1159,5.749,0.0,0.0
Isocortex,void_fluid,tip_time_secs,3352,3352,5.7464,0.0,0.0
Isocortex,void_fluid,aperiodic_offset,3352,3352,5.7354,0.0,0.0
Isocortex,void_fluid,trough_time_secs,3352,3352,5.733,0.0,0.0
Isocortex,void_fluid,csd_pc0,3352,3352,5.7076,0.0,0.0
Isocortex,void_fluid,psd_pc1,3352,3352,5.6889,0.0,0.0
Isocortex,void_fluid,csd_pc1,3352,3352,5.6782,0.0,0.0
void_fluid,fiber tracts,psd_pc1,1923,1923,5.6418,0.0,0.0
CB,void_fluid,peak_val,1159,1159,5.612,0.0,0.0
void_fluid,HY,depolarisation_slope,316,316,5.5642,0.0,0.0
void_fluid,fiber tracts,csd_pc1,1923,1923,5.5451,0.0,0.0
void_fluid,fiber tracts,csd_pc0,1923,1923,5.5204,0.0,0.0
void_fluid,fiber tracts,aperiodic_exponent,1923,1923,5.5066,0.0,0.0
Isocortex,void_fluid,aperiodic_exponent,3352,3352,5.4772,0.0,0.0
void_fluid,OLF,csd_pc1,2526,2526,5.4647,0.0,0.0
void_fluid,OLF,psd_pc1,2526,2526,5.4362,0.0,0.0
MB,void_fluid,rms_ap,519,519,5.3771,0.0,0.0
MB,void_fluid,psd_pc0,519,519,5.3698,0.0,0.0
void_fluid,OLF,csd_pc0,2526,2526,5.3631,0.0,0.0
MB,void_fluid,aperiodic_offset,519,519,5.3629,0.0,0.0
void_fluid,OLF,aperiodic_exponent,2526,2526,5.3348,0.0,0.0
CB,void_fluid,repolarisation_slope,1159,1159,5.3156,0.0,0.0
MB,void_fluid,recovery_time_secs,519,519,5.3142,0.0,0.0
MB,void_fluid,csd_pc1,519,519,5.292,0.0,0.0
MB,void_fluid,tip_time_secs,519,519,5.29,0.0,0.0
MB,void_fluid,csd_pc0,519,519,5.2567,0.0,0.0
MB,void_fluid,trough_time_secs,519,519,5.2529,0.0,0.0
MB,void_fluid,psd_pc1,519,519,5.2375,0.0,0.0
void_fluid,root,alpha_mean,664,664,5.2257,0.0,0.0
MB,void_fluid,aperiodic_exponent,519,519,5.2123,0.0,0.0
void_fluid,fiber tracts,alpha_mean,1923,1923,5.1726,0.0,0.0
void_fluid,CB,psd_pc0,713,713,5.1181,0.0,0.0
void_fluid,CB,rms_ap,713,713,5.1095,0.0,0.0
void_fluid,CB,aperiodic_offset,713,713,5.1062,0.0,0.0
void_fluid,CB,csd_pc0,713,713,5.0966,0.0,0.0
void_fluid,CB,recovery_time_secs,713,713,5.0859,0.0,0.0
void_fluid,OLF,alpha_mean,2526,2526,5.0734,0.0,0.0
void_fluid,CB,tip_time_secs,713,713,5.0623,0.0,0.0
void_fluid,CB,csd_pc1,713,713,5.0507,0.0,0.0
void_fluid,CB,trough_time_secs,713,713,5.0486,0.0,0.0
Isocortex,void_fluid,alpha_mean,3352,3352,5.0,0.0,0.0
void_fluid,CB,psd_pc1,713,713,4.9761,0.0,0.0
MB,void_fluid,alpha_mean,519,519,4.9193,0.0,0.0
MB,void_fluid,cor_ratio,519,519,4.8883,0.0,0.0
void_fluid,HY,tip_val,316,316,4.8461,0.0,0.0
void_fluid,root,cor_ratio,664,664,4.8303,0.0,0.0
void_fluid,CB,aperiodic_exponent,713,713,4.8233,0.0,0.0
void_fluid,OLF,alpha_std,2526,2526,4.8025,0.0,0.0
void_fluid,HY,trough_val,316,316,4.7044,0.0,0.0
void_fluid,fiber tracts,alpha_std,1923,1923,4.6585,0.0,0.0
void_fluid,CB,alpha_mean,713,713,4.6344,0.0,0.0
CB,void_fluid,recovery_slope,1159,1159,4.6092,0.0,0.0
void_fluid,CNU,rms_ap,967,967,4.5744,0.0,0.0
void_fluid,CNU,psd_pc0,967,967,4.5702,0.0,0.0
void_fluid,CNU,aperiodic_offset,967,967,4.5702,0.0,0.0
void_fluid,CNU,recovery_time_secs,967,967,4.5681,0.0,0.0
void_fluid,CNU,tip_time_secs,967,967,4.5627,0.0,0.0
void_fluid,CNU,trough_time_secs,967,967,4.5579,0.0,0.0
void_fluid,CB,alpha_std,713,713,4.5151,0.0,0.0
void_fluid,OLF,cor_ratio,2526,2526,4.4992,0.0,0.0
void_fluid,CNU,csd_pc0,967,967,4.4755,0.0,0.0
void_fluid,fiber tracts,cor_ratio,1923,1923,4.4596,0.0,0.0
void_fluid,CNU,csd_pc1,967,967,4.4589,0.0,0.0
void_fluid,CNU,psd_pc1,967,967,4.4467,0.0,0.0
MB,void_fluid,alpha_std,519,519,4.4338,0.0,0.0
void_fluid,root,alpha_std,664,664,4.411,0.0,0.0
Isocortex,void_fluid,cor_ratio,3352,3352,4.3609,0.0,0.0
void_fluid,CB,cor_ratio,713,713,4.2855,0.0,0.0
void_fluid,CNU,alpha_mean,967,967,4.2367,0.0,0.0
void_fluid,CNU,aperiodic_exponent,967,967,4.2172,0.0,0.0
void_fluid,HY,peak_val,316,316,4.2026,0.0,0.0
void_fluid,HY,repolarisation_slope,316,316,4.1417,0.0,0.0
Isocortex,void_fluid,alpha_std,3352,3352,4.0759,0.0,0.0
void_fluid,CNU,alpha_std,967,967,4.0556,0.0,0.0
Isocortex,void_fluid,depolarisation_slope,3352,3352,4.0333,0.0,0.0
void_fluid,CNU,cor_ratio,967,967,3.9603,0.0,0.0
void_fluid,HPF,rms_ap,823,823,3.8211,0.0,0.0
void_fluid,HPF,psd_pc0,823,823,3.8161,0.0,0.0
void_fluid,HPF,aperiodic_offset,823,823,3.8139,0.0,0.0
void_fluid,HPF,tip_time_secs,823,823,3.8125,0.0,0.0
Isocortex,void_fluid,tip_val,3352,3352,3.8076,0.0,0.0
void_fluid,HPF,recovery_time_secs,823,823,3.8042,0.0,0.0
void_fluid,HPF,trough_time_secs,823,823,3.7894,0.0,0.0
void_fluid,HPF,csd_pc1,823,823,3.7374,0.0,0.0
void_fluid,HPF,psd_pc1,823,823,3.7347,0.0,0.0
OLF,void_fluid,depolarisation_slope,419,419,3.7316,0.0,0.0
void_fluid,HPF,csd_pc0,823,823,3.729,0.0,0.0
void_fluid,HPF,aperiodic_exponent,823,823,3.7077,0.0,0.0
CB,void_fluid,peak_time_secs,1159,1159,3.6927,0.0,0.0
void_fluid,OLF,depolarisation_slope,2526,2526,3.6862,0.0,0.0
MB,void_fluid,tip_val,519,519,3.6713,0.0,0.0
MB,void_fluid,depolarisation_slope,519,519,3.6346,0.0,0.0
void_fluid,root,depolarisation_slope,664,664,3.5954,0.0,0.0
OLF,void_fluid,trough_val,419,419,3.5815,0.0,0.0
void_fluid,HB,depolarisation_slope,1832,1832,3.5465,0.0,0.0
void_fluid,OLF,tip_val,2526,2526,3.5442,0.0,0.0
MB,void_fluid,peak_val,519,519,3.5326,0.0,0.0
void_fluid,root,tip_val,664,664,3.487,0.0,0.0
void_fluid,Isocortex,depolarisation_slope,623,623,3.4584,0.0,0.0
void_fluid,HB,tip_val,1832,1832,3.4552,0.0,0.0
MB,void_fluid,trough_val,519,519,3.4458,0.0,0.0
void_fluid,CNU,depolarisation_slope,967,967,3.4178,0.0,0.0
OLF,void_fluid,repolarisation_slope,419,419,3.4134,0.0,0.0
void_fluid,HPF,alpha_mean,823,823,3.4134,0.0,0.0
void_fluid,OLF,trough_val,2526,2526,3.4096,0.0,0.0
Isocortex,void_fluid,peak_val,3352,3352,3.3935,0.0,0.0
void_fluid,CNU,tip_val,967,967,3.37,0.0,0.0
void_fluid,HY,peak_time_secs,316,316,3.3128,0.0,0.0
MB,void_fluid,peak_time_secs,519,519,3.2906,0.0,0.0
OLF,void_fluid,tip_val,419,419,3.2832,0.0,0.0
void_fluid,HPF,cor_ratio,823,823,3.2719,0.0,0.0
void_fluid,OLF,peak_val,2526,2526,3.2663,0.0,0.0
void_fluid,HB,peak_val,1832,1832,3.2456,0.0,0.0
OLF,void_fluid,peak_val,419,419,3.237,0.0,0.0
void_fluid,HY,recovery_slope,316,316,3.2278,0.0,0.0
void_fluid,CNU,peak_val,967,967,3.2257,0.0,0.0
void_fluid,OLF,repolarisation_slope,2526,2526,3.2194,0.0,0.0
MB,void_fluid,repolarisation_slope,519,519,3.2167,0.0,0.0
void_fluid,CNU,trough_val,967,967,3.2096,0.0,0.0
Isocortex,void_fluid,trough_val,3352,3352,3.2084,0.0,0.0
void_fluid,HB,peak_time_secs,1832,1832,3.1844,0.0,0.0
void_fluid,HPF,alpha_std,823,823,3.1547,0.0,0.0
void_fluid,Isocortex,tip_val,623,623,3.1363,0.0,0.0
void_fluid,root,trough_val,664,664,3.1334,0.0,0.0
void_fluid,HB,trough_val,1832,1832,3.1246,0.0,0.0
OLF,void_fluid,recovery_slope,419,419,3.111,0.0,0.0
MB,void_fluid,recovery_slope,519,519,3.083,0.0,0.0
Isocortex,void_fluid,repolarisation_slope,3352,3352,2.9961,0.0,0.0
void_fluid,root,peak_val,664,664,2.9644,0.0,0.0
void_fluid,Isocortex,trough_val,623,623,2.9013,0.0,0.0
void_fluid,CNU,repolarisation_slope,967,967,2.8982,0.0,0.0
void_fluid,CB,trough_val,713,713,2.8966,0.0,0.0
void_fluid,Isocortex,repolarisation_slope,623,623,2.8555,0.0,0.0
void_fluid,CB,depolarisation_slope,713,713,2.855,0.0,0.0
void_fluid,HB,repolarisation_slope,1832,1832,2.7887,0.0,0.0
void_fluid,OLF,recovery_slope,2526,2526,2.7603,0.0,0.0
void_fluid,fiber tracts,depolarisation_slope,1923,1923,2.7534,0.0,0.0
void_fluid,OLF,peak_time_secs,2526,2526,2.7082,0.0,0.0
void_fluid,Isocortex,peak_val,623,623,2.7074,0.0,0.0
void_fluid,HB,recovery_slope,1832,1832,2.6898,0.0,0.0
Isocortex,void_fluid,recovery_slope,3352,3352,2.6852,0.0,0.0
void_fluid,root,repolarisation_slope,664,664,2.6653,0.0,0.0
void_fluid,HPF,depolarisation_slope,823,823,2.66,0.0,0.0
void_fluid,CB,peak_val,713,713,2.6585,0.0,0.0
void_fluid,HPF,tip_val,823,823,2.6512,0.0,0.0
void_fluid,fiber tracts,tip_val,1923,1923,2.6277,0.0,0.0
void_fluid,fiber tracts,trough_val,1923,1923,2.5565,0.0,0.0
void_fluid,CNU,recovery_slope,967,967,2.5253,0.0,0.0
void_fluid,Isocortex,recovery_slope,623,623,2.5002,0.0,0.0
void_fluid,Isocortex,peak_time_secs,623,623,2.4719,0.0,0.0
void_fluid,HPF,peak_time_secs,823,823,2.4404,0.0,0.0
void_fluid,CB,tip_val,713,713,2.4365,0.0,0.0
fiber tracts,void_fluid,rms_ap,152,152,2.4141,0.0,0.0
fiber tracts,void_fluid,psd_pc0,152,152,2.4139,2.792265132827207e-127,3.4624087647057365e-124
fiber tracts,void_fluid,aperiodic_offset,152,152,2.4127,0.0,0.0
fiber tracts,void_fluid,csd_pc0,152,152,2.4113,2.7917959748610407e-127,3.4618270088276903e-124
fiber tracts,void_fluid,recovery_time_secs,152,152,2.407,0.0,0.0
fiber tracts,void_fluid,tip_time_secs,152,152,2.4051,0.0,0.0
